,Доллар,Евро,Юань
2016-09-20 00:00:00+00:00,64.9173,72.4477,9.73156
2016-09-21 00:00:00+00:00,64.7513,72.5279,9.70595
2016-09-22 00:00:00+00:00,64.4424,71.8404,9.65965
2016-09-23 00:00:00+00:00,63.7942,71.6728,9.56521
2016-09-24 00:00:00+00:00,63.8642,71.5854,9.57499
2016-09-25 00:00:00+00:00,63.8642,71.5854,9.57499
2016-09-26 00:00:00+00:00,63.8642,71.5854,9.57499
2016-09-27 00:00:00+00:00,64.1506,72.0604,9.61793
2016-09-28 00:00:00+00:00,63.6921,71.6409,9.55133
2016-09-29 00:00:00+00:00,63.9509,71.5738,9.58583
2016-09-30 00:00:00+00:00,63.1581,70.8823,9.46983
2016-10-01 00:00:00+00:00,63.396,70.9338,9.50422
2016-10-02 00:00:00+00:00,63.396,70.9338,9.50422
2016-10-03 00:00:00+00:00,63.396,70.9338,9.50422
2016-10-04 00:00:00+00:00,62.5477,70.2411,9.37522
2016-10-05 00:00:00+00:00,62.4323,69.7556,9.35792
2016-10-06 00:00:00+00:00,62.4583,70.0782,9.36182
2016-10-07 00:00:00+00:00,62.39,69.8518,9.35158
2016-10-08 00:00:00+00:00,62.3031,69.2312,9.33855
2016-10-09 00:00:00+00:00,62.3031,69.2312,9.33855
2016-10-10 00:00:00+00:00,62.3031,69.2312,9.33855
2016-10-11 00:00:00+00:00,62.3884,69.7253,9.30809
2016-10-12 00:00:00+00:00,62.1946,69.1231,9.262179999999997
2016-10-13 00:00:00+00:00,62.5892,69.1173,9.32247
2016-10-14 00:00:00+00:00,63.3465,69.7255,9.41339
2016-10-15 00:00:00+00:00,62.9934,69.3746,9.36691
2016-10-16 00:00:00+00:00,62.9934,69.3746,9.36691
2016-10-17 00:00:00+00:00,62.9934,69.3746,9.36691
2016-10-18 00:00:00+00:00,63.151,69.3587,9.370140000000003
2016-10-19 00:00:00+00:00,62.89,69.2608,9.33197
2016-10-20 00:00:00+00:00,62.5841,68.7674,9.28671
2016-10-21 00:00:00+00:00,62.4194,68.4741,9.26186
2016-10-22 00:00:00+00:00,62.4499,68.0267,9.23856
2016-10-23 00:00:00+00:00,62.4499,68.0267,9.23856
2016-10-24 00:00:00+00:00,62.4499,68.0267,9.23856
2016-10-25 00:00:00+00:00,62.2349,67.7302,9.19017
2016-10-26 00:00:00+00:00,62.048,67.4958,9.15486
2016-10-27 00:00:00+00:00,62.2597,67.9253,9.19791
2016-10-28 00:00:00+00:00,63.0399,68.7576,9.30094
2016-10-29 00:00:00+00:00,62.9037,68.6783,9.27824
2016-10-30 00:00:00+00:00,62.9037,68.6783,9.27824
2016-10-31 00:00:00+00:00,62.9037,68.6783,9.27824
2016-11-01 00:00:00+00:00,63.2174,69.2863,9.337050000000001
2016-11-02 00:00:00+00:00,63.2025,69.3647,9.3292
2016-11-03 00:00:00+00:00,63.4166,70.2339,9.37977
2016-11-04 00:00:00+00:00,63.5043,70.5977,9.39288
2016-11-05 00:00:00+00:00,63.5043,70.5977,9.39288
2016-11-06 00:00:00+00:00,63.5043,70.5977,9.39288
2016-11-07 00:00:00+00:00,63.5043,70.5977,9.39288
2016-11-08 00:00:00+00:00,63.9074,70.6944,9.43199
2016-11-09 00:00:00+00:00,63.7364,70.4542,9.40079
2016-11-10 00:00:00+00:00,63.8928,71.3491,9.43401
2016-11-11 00:00:00+00:00,63.4161,69.3392,9.33647
2016-11-12 00:00:00+00:00,65.2167,71.1253,9.56874
2016-11-13 00:00:00+00:00,65.2167,71.1253,9.56874
2016-11-14 00:00:00+00:00,65.2167,71.1253,9.56874
2016-11-15 00:00:00+00:00,65.8591,71.0488,9.62768
2016-11-16 00:00:00+00:00,65.5548,70.6156,9.56711
2016-11-17 00:00:00+00:00,64.5463,69.2388,9.39539
2016-11-18 00:00:00+00:00,64.9154,69.4984,9.44884
2016-11-19 00:00:00+00:00,65.1023,68.9889,9.44716
2016-11-20 00:00:00+00:00,65.1023,68.9889,9.44716
2016-11-21 00:00:00+00:00,65.1023,68.9889,9.44716
2016-11-22 00:00:00+00:00,64.358,68.3611,9.33347
2016-11-23 00:00:00+00:00,63.6282,67.5413,9.23728
2016-11-24 00:00:00+00:00,64.0087,68.054,9.286579999999997
2016-11-25 00:00:00+00:00,64.6279,68.0855,9.34145
2016-11-26 00:00:00+00:00,64.6174,68.4363,9.34453
2016-11-27 00:00:00+00:00,64.6174,68.4363,9.34453
2016-11-28 00:00:00+00:00,64.6174,68.4363,9.34453
2016-11-29 00:00:00+00:00,64.9153,69.1608,9.40502
2016-11-30 00:00:00+00:00,64.9449,68.8416,9.42419
2016-12-01 00:00:00+00:00,65.2382,69.3417,9.47321
2016-12-02 00:00:00+00:00,63.6807,67.6162,9.23618
2016-12-03 00:00:00+00:00,64.1528,68.4703,9.32155
2016-12-04 00:00:00+00:00,64.1528,68.4703,9.32155
2016-12-05 00:00:00+00:00,64.1528,68.4703,9.32155
2016-12-06 00:00:00+00:00,63.9242,67.766,9.28362
2016-12-07 00:00:00+00:00,63.8741,68.6902,9.289019999999997
2016-12-08 00:00:00+00:00,63.9114,68.5002,9.28297
2016-12-09 00:00:00+00:00,63.3901,68.2458,9.21421
2016-12-10 00:00:00+00:00,63.3028,67.2086,9.17379
2016-12-11 00:00:00+00:00,63.3028,67.2086,9.17379
2016-12-12 00:00:00+00:00,63.3028,67.2086,9.17379
2016-12-13 00:00:00+00:00,61.5804,65.072,8.90521
2016-12-14 00:00:00+00:00,61.069,64.9774,8.84853
2016-12-15 00:00:00+00:00,60.8079,64.7543,8.8061
2016-12-16 00:00:00+00:00,61.6368,64.6139,8.88702
2016-12-17 00:00:00+00:00,61.7515,64.4809,8.87961
2016-12-18 00:00:00+00:00,61.7515,64.4809,8.87961
2016-12-19 00:00:00+00:00,61.7515,64.4809,8.87961
2016-12-20 00:00:00+00:00,61.7931,64.6727,8.897369999999999
2016-12-21 00:00:00+00:00,61.7967,64.2006,8.89072
2016-12-22 00:00:00+00:00,61.1092,63.6086,8.79092
2016-12-23 00:00:00+00:00,60.8641,63.5604,8.761579999999999
2016-12-24 00:00:00+00:00,60.8528,63.5425,8.7563
2016-12-25 00:00:00+00:00,60.8528,63.5425,8.7563
2016-12-26 00:00:00+00:00,60.8528,63.5425,8.7563
2016-12-27 00:00:00+00:00,60.9084,63.7285,8.7643
2016-12-28 00:00:00+00:00,60.8587,63.573,8.75703
2016-12-29 00:00:00+00:00,60.6669,63.4879,8.72315
2016-12-30 00:00:00+00:00,60.273,63.0214,8.666889999999999
2016-12-31 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-01 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-02 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-03 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-04 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-05 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-06 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-07 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-08 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-09 00:00:00+00:00,60.6569,63.8111,8.72824
2017-01-10 00:00:00+00:00,59.8961,63.1125,8.63716
2017-01-11 00:00:00+00:00,59.9533,63.5445,8.65939
2017-01-12 00:00:00+00:00,60.1614,63.5184,8.685559999999999
2017-01-13 00:00:00+00:00,59.4978,63.2759,8.621500000000001
2017-01-14 00:00:00+00:00,59.37,63.1222,8.60647
2017-01-15 00:00:00+00:00,59.37,63.1222,8.60647
2017-01-16 00:00:00+00:00,59.37,63.1222,8.60647
2017-01-17 00:00:00+00:00,59.6067,63.2308,8.64153
2017-01-18 00:00:00+00:00,59.4015,63.2864,8.64386
2017-01-19 00:00:00+00:00,59.183,63.2252,8.66249
2017-01-20 00:00:00+00:00,59.3521,63.1803,8.631780000000001
2017-01-21 00:00:00+00:00,59.6697,63.7272,8.6762
2017-01-22 00:00:00+00:00,59.6697,63.7272,8.6762
2017-01-23 00:00:00+00:00,59.6697,63.7272,8.6762
2017-01-24 00:00:00+00:00,59.5034,63.9424,8.678270000000001
2017-01-25 00:00:00+00:00,59.2168,63.6225,8.63483
2017-01-26 00:00:00+00:00,59.1489,63.4254,8.5976
2017-01-27 00:00:00+00:00,59.6356,64.0248,8.66897
2017-01-28 00:00:00+00:00,60.3196,64.3429,8.76522
2017-01-29 00:00:00+00:00,60.3196,64.3429,8.76522
2017-01-30 00:00:00+00:00,60.3196,64.3429,8.76522
2017-01-31 00:00:00+00:00,60.1618,64.4333,8.74229
2017-02-01 00:00:00+00:00,60.0851,64.285,8.73114
2017-02-02 00:00:00+00:00,60.3099,65.0322,8.76381
2017-02-03 00:00:00+00:00,59.9858,64.7307,8.71671
2017-02-04 00:00:00+00:00,59.3137,63.8156,8.63021
2017-02-05 00:00:00+00:00,59.3137,63.8156,8.63021
2017-02-06 00:00:00+00:00,59.3137,63.8156,8.63021
2017-02-07 00:00:00+00:00,58.7121,63.1566,8.55363
2017-02-08 00:00:00+00:00,59.1933,63.2362,8.60393
2017-02-09 00:00:00+00:00,59.5129,63.4467,8.65089
2017-02-10 00:00:00+00:00,59.0235,63.0253,8.59499
2017-02-11 00:00:00+00:00,58.8457,62.6824,8.5503
2017-02-12 00:00:00+00:00,58.8457,62.6824,8.5503
2017-02-13 00:00:00+00:00,58.8457,62.6824,8.5503
2017-02-14 00:00:00+00:00,58.0619,61.7662,8.44107
2017-02-15 00:00:00+00:00,57.7388,61.2955,8.40877
2017-02-16 00:00:00+00:00,56.7719,60.0249,8.26639
2017-02-17 00:00:00+00:00,57.1507,60.654,8.33222
2017-02-18 00:00:00+00:00,57.6342,61.4496,8.38889
2017-02-19 00:00:00+00:00,57.6342,61.4496,8.38889
2017-02-20 00:00:00+00:00,57.6342,61.4496,8.38889
2017-02-21 00:00:00+00:00,58.0967,61.6987,8.44601
2017-02-22 00:00:00+00:00,57.859,61.209,8.4062
2017-02-23 00:00:00+00:00,57.4762,60.4535,8.35629
2017-02-24 00:00:00+00:00,57.4762,60.4535,8.35629
2017-02-25 00:00:00+00:00,57.4762,60.4535,8.35629
2017-02-26 00:00:00+00:00,57.4762,60.4535,8.35629
2017-02-27 00:00:00+00:00,57.4762,60.4535,8.35629
2017-02-28 00:00:00+00:00,57.9371,61.2569,8.43175
2017-03-01 00:00:00+00:00,57.9627,61.3883,8.438790000000001
2017-03-02 00:00:00+00:00,58.3776,61.5417,8.48573
2017-03-03 00:00:00+00:00,58.4067,61.5198,8.48676
2017-03-04 00:00:00+00:00,58.9099,61.985,8.54027
2017-03-05 00:00:00+00:00,58.9099,61.985,8.54027
2017-03-06 00:00:00+00:00,58.9099,61.985,8.54027
2017-03-07 00:00:00+00:00,58.337,61.8606,8.463840000000001
2017-03-08 00:00:00+00:00,58.263,61.7063,8.44575
2017-03-09 00:00:00+00:00,58.263,61.7063,8.44575
2017-03-10 00:00:00+00:00,58.8318,61.9911,8.51475
2017-03-11 00:00:00+00:00,59.2174,62.7408,8.5625
2017-03-12 00:00:00+00:00,59.2174,62.7408,8.5625
2017-03-13 00:00:00+00:00,59.2174,62.7408,8.5625
2017-03-14 00:00:00+00:00,59.1327,63.2661,8.55842
2017-03-15 00:00:00+00:00,58.954,62.7447,8.52774
2017-03-16 00:00:00+00:00,59.1128,62.8428,8.55294
2017-03-17 00:00:00+00:00,58.2437,62.4897,8.44442
2017-03-18 00:00:00+00:00,57.9344,62.3722,8.386320000000001
2017-03-19 00:00:00+00:00,57.9344,62.3722,8.386320000000001
2017-03-20 00:00:00+00:00,57.9344,62.3722,8.386320000000001
2017-03-21 00:00:00+00:00,57.2847,61.6956,8.2972
2017-03-22 00:00:00+00:00,57.2323,61.7308,8.2979
2017-03-23 00:00:00+00:00,57.636,62.2699,8.369299999999999
2017-03-24 00:00:00+00:00,57.5228,62.0959,8.352500000000001
2017-03-25 00:00:00+00:00,57.4247,61.8636,8.33704
2017-03-26 00:00:00+00:00,57.4247,61.8636,8.33704
2017-03-27 00:00:00+00:00,57.4247,61.8636,8.33704
2017-03-28 00:00:00+00:00,57.0233,61.9615,8.292489999999999
2017-03-29 00:00:00+00:00,56.9364,61.8102,8.26891
2017-03-30 00:00:00+00:00,57.0241,61.5347,8.276
2017-03-31 00:00:00+00:00,56.3779,60.595,8.18233
2017-04-01 00:00:00+00:00,55.9606,59.8107,8.12035
2017-04-02 00:00:00+00:00,55.9606,59.8107,8.12035
2017-04-03 00:00:00+00:00,55.9606,59.8107,8.12035
2017-04-04 00:00:00+00:00,56.1396,59.8953,8.15141
2017-04-05 00:00:00+00:00,56.5553,60.2427,8.21177
2017-04-06 00:00:00+00:00,55.894,59.6948,8.105039999999999
2017-04-07 00:00:00+00:00,56.4369,60.0827,8.17879
2017-04-08 00:00:00+00:00,56.9201,60.5687,8.25025
2017-04-09 00:00:00+00:00,56.9201,60.5687,8.25025
2017-04-10 00:00:00+00:00,56.9201,60.5687,8.25025
2017-04-11 00:00:00+00:00,57.3896,60.7469,8.31071
2017-04-12 00:00:00+00:00,56.9552,60.3042,8.250910000000001
2017-04-13 00:00:00+00:00,56.7556,60.2631,8.23452
2017-04-14 00:00:00+00:00,56.6019,60.2867,8.22367
2017-04-15 00:00:00+00:00,56.2945,59.7791,8.17474
2017-04-16 00:00:00+00:00,56.2945,59.7791,8.17474
2017-04-17 00:00:00+00:00,56.2945,59.7791,8.17474
2017-04-18 00:00:00+00:00,56.2505,59.8393,8.16704
2017-04-19 00:00:00+00:00,55.9793,59.6124,8.130500000000001
2017-04-20 00:00:00+00:00,56.1753,60.2649,8.15648
2017-04-21 00:00:00+00:00,56.4165,60.6139,8.19567
2017-04-22 00:00:00+00:00,56.2307,60.3187,8.16879
2017-04-23 00:00:00+00:00,56.2307,60.3187,8.16879
2017-04-24 00:00:00+00:00,56.2307,60.3187,8.16879
2017-04-25 00:00:00+00:00,56.0794,60.8461,8.14386
2017-04-26 00:00:00+00:00,55.8453,60.7932,8.11009
2017-04-27 00:00:00+00:00,56.3131,61.5052,8.172329999999999
2017-04-28 00:00:00+00:00,56.9707,62.1664,8.26597
2017-04-29 00:00:00+00:00,56.9838,62.044,8.2614
2017-04-30 00:00:00+00:00,56.9838,62.044,8.2614
2017-05-01 00:00:00+00:00,56.9838,62.044,8.2614
2017-05-02 00:00:00+00:00,56.9838,62.044,8.2614
2017-05-03 00:00:00+00:00,56.9518,62.1515,8.25759
2017-05-04 00:00:00+00:00,57.0927,62.3224,8.28415
2017-05-05 00:00:00+00:00,57.5714,62.7298,8.34755
2017-05-06 00:00:00+00:00,58.5382,64.2398,8.483920000000001
2017-05-07 00:00:00+00:00,58.5382,64.2398,8.483920000000001
2017-05-08 00:00:00+00:00,58.5382,64.2398,8.483920000000001
2017-05-09 00:00:00+00:00,58.5382,64.2398,8.483920000000001
2017-05-10 00:00:00+00:00,58.5382,64.2398,8.483920000000001
2017-05-11 00:00:00+00:00,58.0824,63.2634,8.41347
2017-05-12 00:00:00+00:00,57.1161,62.1595,8.2729
2017-05-13 00:00:00+00:00,57.164,62.0915,8.28092
2017-05-14 00:00:00+00:00,57.164,62.0915,8.28092
2017-05-15 00:00:00+00:00,57.164,62.0915,8.28092
2017-05-16 00:00:00+00:00,56.5258,61.8449,8.194880000000001
2017-05-17 00:00:00+00:00,56.2603,62.0382,8.16538
2017-05-18 00:00:00+00:00,56.7383,62.9568,8.23332
2017-05-19 00:00:00+00:00,57.4683,63.9967,8.34059
2017-05-20 00:00:00+00:00,57.1602,63.6479,8.293099999999999
2017-05-21 00:00:00+00:00,57.1602,63.6479,8.293099999999999
2017-05-22 00:00:00+00:00,57.1602,63.6479,8.293099999999999
2017-05-23 00:00:00+00:00,56.4988,63.1713,8.197379999999999
2017-05-24 00:00:00+00:00,56.5552,63.6189,8.208540000000001
2017-05-25 00:00:00+00:00,56.2743,62.9203,8.1667
2017-05-26 00:00:00+00:00,56.0701,63.0116,8.16468
2017-05-27 00:00:00+00:00,56.756,63.6689,8.272020000000001
2017-05-28 00:00:00+00:00,56.756,63.6689,8.272020000000001
2017-05-29 00:00:00+00:00,56.756,63.6689,8.272020000000001
2017-05-30 00:00:00+00:00,56.7106,63.3684,8.27216
2017-05-31 00:00:00+00:00,56.5168,62.9484,8.24389
2017-06-01 00:00:00+00:00,56.6876,63.4107,8.31038
2017-06-02 00:00:00+00:00,56.5373,63.531,8.30747
2017-06-03 00:00:00+00:00,56.6876,63.6092,8.31672
2017-06-04 00:00:00+00:00,56.6876,63.6092,8.31672
2017-06-05 00:00:00+00:00,56.6876,63.6092,8.31672
2017-06-06 00:00:00+00:00,56.6152,63.811,8.32442
2017-06-07 00:00:00+00:00,56.6747,63.7817,8.338930000000001
2017-06-08 00:00:00+00:00,56.5878,63.7179,8.329080000000001
2017-06-09 00:00:00+00:00,56.9857,64.1488,8.388020000000001
2017-06-10 00:00:00+00:00,57.002,63.7852,8.383880000000001
2017-06-11 00:00:00+00:00,57.002,63.7852,8.383880000000001
2017-06-12 00:00:00+00:00,57.002,63.7852,8.383880000000001
2017-06-13 00:00:00+00:00,57.002,63.7852,8.383880000000001
2017-06-14 00:00:00+00:00,56.9096,63.7729,8.37115
2017-06-15 00:00:00+00:00,57.0303,63.9481,8.390260000000001
2017-06-16 00:00:00+00:00,57.4437,64.2795,8.450709999999999
2017-06-17 00:00:00+00:00,57.7408,64.4561,8.47435
2017-06-18 00:00:00+00:00,57.7408,64.4561,8.47435
2017-06-19 00:00:00+00:00,57.7408,64.4561,8.47435
2017-06-20 00:00:00+00:00,57.9585,64.8614,8.5018
2017-06-21 00:00:00+00:00,58.5786,65.321,8.58081
2017-06-22 00:00:00+00:00,60.0,66.798,8.7858
2017-06-23 00:00:00+00:00,60.1482,67.1495,8.80518
2017-06-24 00:00:00+00:00,59.6564,66.678,8.72323
2017-06-25 00:00:00+00:00,59.6564,66.678,8.72323
2017-06-26 00:00:00+00:00,59.6564,66.678,8.72323
2017-06-27 00:00:00+00:00,59.0014,66.0816,8.62871
2017-06-28 00:00:00+00:00,58.8843,65.9563,8.64649
2017-06-29 00:00:00+00:00,59.5415,67.6868,8.75739
2017-06-30 00:00:00+00:00,59.0855,67.4993,8.71712
2017-07-01 00:00:00+00:00,59.3862,67.8072,8.75954
2017-07-02 00:00:00+00:00,59.3862,67.8072,8.75954
2017-07-03 00:00:00+00:00,59.3862,67.8072,8.75954
2017-07-04 00:00:00+00:00,58.9695,67.2016,8.68476
2017-07-05 00:00:00+00:00,59.2295,67.2966,8.71073
2017-07-06 00:00:00+00:00,59.5787,67.6754,8.762730000000001
2017-07-07 00:00:00+00:00,60.2426,68.3814,8.854389999999999
2017-07-08 00:00:00+00:00,60.3792,68.947,8.87942
2017-07-09 00:00:00+00:00,60.3792,68.947,8.87942
2017-07-10 00:00:00+00:00,60.3792,68.947,8.87942
2017-07-11 00:00:00+00:00,60.3014,68.7737,8.86551
2017-07-12 00:00:00+00:00,60.7397,69.2007,8.93191
2017-07-13 00:00:00+00:00,60.6227,69.4494,8.93178
2017-07-14 00:00:00+00:00,60.1836,68.8139,8.874939999999999
2017-07-15 00:00:00+00:00,59.8806,68.3597,8.827
2017-07-16 00:00:00+00:00,59.8806,68.3597,8.827
2017-07-17 00:00:00+00:00,59.8806,68.3597,8.827
2017-07-18 00:00:00+00:00,59.0657,67.6184,8.72488
2017-07-19 00:00:00+00:00,59.3705,68.4008,8.78483
2017-07-20 00:00:00+00:00,59.2418,68.2762,8.76929
2017-07-21 00:00:00+00:00,59.0823,68.0037,8.72991
2017-07-22 00:00:00+00:00,58.9325,68.6623,8.70816
2017-07-23 00:00:00+00:00,58.9325,68.6623,8.70816
2017-07-24 00:00:00+00:00,58.9325,68.6623,8.70816
2017-07-25 00:00:00+00:00,59.6572,69.4708,8.83745
2017-07-26 00:00:00+00:00,59.8185,69.7005,8.86056
2017-07-27 00:00:00+00:00,59.9102,69.6816,8.86928
2017-07-28 00:00:00+00:00,59.4102,69.6406,8.817319999999999
2017-07-29 00:00:00+00:00,59.5436,69.6779,8.82951
2017-07-30 00:00:00+00:00,59.5436,69.6779,8.82951
2017-07-31 00:00:00+00:00,59.5436,69.6779,8.82951
2017-08-01 00:00:00+00:00,60.0633,70.4603,8.9259
2017-08-02 00:00:00+00:00,59.8454,70.7313,8.90663
2017-08-03 00:00:00+00:00,60.5819,71.6866,9.01007
2017-08-04 00:00:00+00:00,60.7503,71.9527,9.03552
2017-08-05 00:00:00+00:00,60.3281,71.6879,8.980070000000001
2017-08-06 00:00:00+00:00,60.3281,71.6879,8.980070000000001
2017-08-07 00:00:00+00:00,60.3281,71.6879,8.980070000000001
2017-08-08 00:00:00+00:00,60.0605,70.8414,8.93984
2017-08-09 00:00:00+00:00,59.9886,70.8405,8.94858
2017-08-10 00:00:00+00:00,59.9611,70.4183,8.97783
2017-08-11 00:00:00+00:00,59.9298,70.2677,8.99725
2017-08-12 00:00:00+00:00,60.1873,70.7502,9.02751
2017-08-13 00:00:00+00:00,60.1873,70.7502,9.02751
2017-08-14 00:00:00+00:00,60.1873,70.7502,9.02751
2017-08-15 00:00:00+00:00,59.799,70.6645,8.966849999999999
2017-08-16 00:00:00+00:00,59.9266,70.3718,8.97427
2017-08-17 00:00:00+00:00,59.6521,69.9958,8.90955
2017-08-18 00:00:00+00:00,59.249,69.6531,8.87878
2017-08-19 00:00:00+00:00,59.3612,69.7197,8.8876
2017-08-20 00:00:00+00:00,59.3612,69.7197,8.8876
2017-08-21 00:00:00+00:00,59.3612,69.7197,8.8876
2017-08-22 00:00:00+00:00,59.1409,69.4314,8.86657
2017-08-23 00:00:00+00:00,59.0396,69.59,8.86494
2017-08-24 00:00:00+00:00,59.1312,69.5619,8.87323
2017-08-25 00:00:00+00:00,59.1397,69.7434,8.8793
2017-08-26 00:00:00+00:00,59.1476,69.6995,8.87489
2017-08-27 00:00:00+00:00,59.1476,69.6995,8.87489
2017-08-28 00:00:00+00:00,59.1476,69.6995,8.87489
2017-08-29 00:00:00+00:00,58.5469,69.8465,8.82741
2017-08-30 00:00:00+00:00,58.532,70.4316,8.87467
2017-08-31 00:00:00+00:00,58.7306,70.2007,8.90802
2017-09-01 00:00:00+00:00,58.5454,69.6222,8.87428
2017-09-02 00:00:00+00:00,58.0557,68.9992,8.838370000000001
2017-09-03 00:00:00+00:00,58.0557,68.9992,8.838370000000001
2017-09-04 00:00:00+00:00,58.0557,68.9992,8.838370000000001
2017-09-05 00:00:00+00:00,57.7817,68.7256,8.862359999999999
2017-09-06 00:00:00+00:00,57.8503,68.7782,8.83035
2017-09-07 00:00:00+00:00,57.3387,68.4165,8.7866
2017-09-08 00:00:00+00:00,57.1411,68.2436,8.79297
2017-09-09 00:00:00+00:00,56.9966,68.6923,8.81918
2017-09-10 00:00:00+00:00,56.9966,68.6923,8.81918
2017-09-11 00:00:00+00:00,56.9966,68.6923,8.81918
2017-09-12 00:00:00+00:00,57.1694,68.649,8.762
2017-09-13 00:00:00+00:00,57.2656,68.5469,8.76344
2017-09-14 00:00:00+00:00,57.6679,69.0977,8.83001
2017-09-15 00:00:00+00:00,57.7706,68.695,8.812940000000001
2017-09-16 00:00:00+00:00,57.5336,68.5801,8.79208
2017-09-17 00:00:00+00:00,57.5336,68.5801,8.79208
2017-09-18 00:00:00+00:00,57.5336,68.5801,8.79208
2017-09-19 00:00:00+00:00,57.6242,68.7514,8.7807
2017-09-20 00:00:00+00:00,58.0993,69.6785,8.8219
2017-09-21 00:00:00+00:00,58.129,69.7664,8.84118
2017-09-22 00:00:00+00:00,58.2242,69.2635,8.8288
2017-09-23 00:00:00+00:00,57.6527,69.0737,8.74533
2017-09-24 00:00:00+00:00,57.6527,69.0737,8.74533
2017-09-25 00:00:00+00:00,57.6527,69.0737,8.74533
2017-09-26 00:00:00+00:00,57.566,68.5553,8.695640000000001
2017-09-27 00:00:00+00:00,57.5186,68.0215,8.6738
2017-09-28 00:00:00+00:00,58.0102,68.1678,8.74161
2017-09-29 00:00:00+00:00,58.4255,68.6441,8.76194
2017-09-30 00:00:00+00:00,58.0169,68.4483,8.73656
2017-10-01 00:00:00+00:00,58.0169,68.4483,8.73656
2017-10-02 00:00:00+00:00,58.0169,68.4483,8.73656
2017-10-03 00:00:00+00:00,57.8134,67.9076,8.6893
2017-10-04 00:00:00+00:00,57.9375,67.9839,8.70795
2017-10-05 00:00:00+00:00,57.7832,67.9357,8.68476
2017-10-06 00:00:00+00:00,57.5811,67.7787,8.65439
2017-10-07 00:00:00+00:00,57.7612,67.5344,8.68146
2017-10-08 00:00:00+00:00,57.7612,67.5344,8.68146
2017-10-09 00:00:00+00:00,57.7612,67.5344,8.68146
2017-10-10 00:00:00+00:00,58.3151,68.3861,8.796299999999999
2017-10-11 00:00:00+00:00,58.0713,68.3557,8.81913
2017-10-12 00:00:00+00:00,57.921,68.5032,8.7967
2017-10-13 00:00:00+00:00,57.6869,68.4455,8.75503
2017-10-14 00:00:00+00:00,57.6196,68.1409,8.74681
2017-10-15 00:00:00+00:00,57.6196,68.1409,8.74681
2017-10-16 00:00:00+00:00,57.6196,68.1409,8.74681
2017-10-17 00:00:00+00:00,57.0861,67.2988,8.66043
2017-10-18 00:00:00+00:00,57.3392,67.4596,8.66753
2017-10-19 00:00:00+00:00,57.2721,67.3577,8.65085
2017-10-20 00:00:00+00:00,57.5706,67.9333,8.68531
2017-10-21 00:00:00+00:00,57.5118,67.8927,8.68837
2017-10-22 00:00:00+00:00,57.5118,67.8927,8.68837
2017-10-23 00:00:00+00:00,57.5118,67.8927,8.68837
2017-10-24 00:00:00+00:00,57.4706,67.5567,8.65717
2017-10-25 00:00:00+00:00,57.5852,67.6856,8.68123
2017-10-26 00:00:00+00:00,57.614,67.7713,8.676680000000001
2017-10-27 00:00:00+00:00,57.7643,68.289,8.70547
2017-10-28 00:00:00+00:00,58.0833,67.5276,8.73026
2017-10-29 00:00:00+00:00,58.0833,67.5276,8.73026
2017-10-30 00:00:00+00:00,58.0833,67.5276,8.73026
2017-10-31 00:00:00+00:00,57.8716,67.2179,8.70629
2017-11-01 00:00:00+00:00,58.1179,67.6434,8.76881
2017-11-02 00:00:00+00:00,58.1557,67.7107,8.790560000000001
2017-11-03 00:00:00+00:00,58.0869,67.677,8.79212
2017-11-04 00:00:00+00:00,58.4296,68.0822,8.81451
2017-11-05 00:00:00+00:00,58.4296,68.0822,8.81451
2017-11-06 00:00:00+00:00,58.4296,68.0822,8.81451
2017-11-07 00:00:00+00:00,58.4296,68.0822,8.81451
2017-11-08 00:00:00+00:00,58.4557,67.7677,8.814319999999999
2017-11-09 00:00:00+00:00,59.248,68.704,8.93056
2017-11-10 00:00:00+00:00,59.2527,68.7865,8.92602
2017-11-11 00:00:00+00:00,59.2808,68.9791,8.928230000000001
2017-11-12 00:00:00+00:00,59.2808,68.9791,8.928230000000001
2017-11-13 00:00:00+00:00,59.2808,68.9791,8.928230000000001
2017-11-14 00:00:00+00:00,59.1823,68.9178,8.90924
2017-11-15 00:00:00+00:00,59.6207,69.6787,8.9747
2017-11-16 00:00:00+00:00,60.249,71.1721,9.08733
2017-11-17 00:00:00+00:00,59.9898,70.704,9.04455
2017-11-18 00:00:00+00:00,59.6325,70.3604,8.98702
2017-11-19 00:00:00+00:00,59.6325,70.3604,8.98702
2017-11-20 00:00:00+00:00,59.6325,70.3604,8.98702
2017-11-21 00:00:00+00:00,59.2746,69.6654,8.94036
2017-11-22 00:00:00+00:00,59.4604,69.8184,8.96298
2017-11-23 00:00:00+00:00,59.0061,69.403,8.91829
2017-11-24 00:00:00+00:00,58.4622,69.1783,8.88024
2017-11-25 00:00:00+00:00,58.5318,69.3309,8.86349
2017-11-26 00:00:00+00:00,58.5318,69.3309,8.86349
